phone_number,website,url,hosts,rooms,address,email_address,property_name
(802)447-3839,http://www.southshire.com/,http://theinnkeeper.com/listing/south-shire-inn/, Joyce & George Goeke,9,"124 Elm Street, Bennington, VT 05201",relax@southshire.com,South Shire Inn
(912) 882-1872,http://www.spencerhouseinn.com,http://theinnkeeper.com/listing/spencer-house-inn/, Mary & Mike Neff,14,"200 Osborne Street, Saint Mary's, GA 31558",info@spencerhouseinn.com,Spencer House Inn
 800-639-3588,http://www.deerfieldvalleyinn.com/,http://theinnkeeper.com/listing/deerfield-valley-inn/, Doreen Cooney,9,"120 Route 100, West Dover, VT 05356",deerinn@vermontel.com,Deerfield Valley Inn
802.422.4293,http://www.birchridge.com,http://theinnkeeper.com/listing/birch-ridge-inn/, Bill Vines and Mary Furlong,10,"37 Butler Road, Killington, VT 05751",innkeepers@birchridge.com,Birch Ridge Inn
(828) 251-2454,http://www.abbingtongreen.com,http://theinnkeeper.com/listing/abbington-green-bed-breakfast-inn/, Valerie Larrea,8,"46 Cumberland Circle, Asheville, NC 28801",info@abbingtongreen.com,Abbington Green Bed & Breakfast Inn
802.652.2500,http://www.langhouse.com,http://theinnkeeper.com/listing/the-lang-house/, Kim Borsavage and Patricia Redalieu,11,"360 Main Street, Burlington, VT 05401",innkeeper@langhouse.com,The Lang House
 (845) 651-4286,http://www.meadowlarkfarm.com,http://theinnkeeper.com/listing/meadowlark-farm-bed-breakfast/, Dorothy,3,"180 Union Corners Road, Warwick, NY 10990",meadow@warwick.net,MeadowLark Farm Bed & Breakfast
(989) 463-4078,http://www.saravilla.com,http://theinnkeeper.com/listing/saravilla-bed-and-breakfast/, Gerry & Rolando,7,"633 N State Street, Alma, MI 4880",ljdarrow@saravilla.com,Saravilla Bed and Breakfast
716.753.7989,http://www.greattreeinn.com,http://theinnkeeper.com/listing/great-tree-inn/, Louis and Sam,7,"6642 East Lake Road, Chautauqua, NY 14757",innkeeper@greattreeinn.com,Great Tree Inn
518-532-7031,http://www.silverspruce.com/,http://theinnkeeper.com/listing/silver-spruce-inn/, Phyliss,5,"Route 9, Schroon Lake, NY 12870",info@silverspruce.com,Silver Spruce Inn
(315) 483-8098,http://www.silver-waters.com,http://theinnkeeper.com/listing/silver-waters-bed-and-breakfast/, Lisa and Dean,4,"8420 Bay Street, Sodus Point, NY 14555",info@silver-waters.com,Silver Waters Bed and Breakfast
(207) 646-1692,http://www.nellielittlefieldhouse.com,http://theinnkeeper.com/listing/nellie-littlefield-house/, Innkeeper,5,"27 Shore Road, Ogunquit, ME 03907",contact@nliogunquit.com,Nellie Littlefield House
(503) 287-9245,http://www.lionrose.com/,http://theinnkeeper.com/listing/lion-and-the-rose-victorian-bed-and-breakfast/, Kay,6,"1810 NE 15th, Portland, OR 97212",innkeeper@lionrose.com,Lion and The Rose Victorian Bed and Breakfast
(207) 865-6566,http://www.royalsboroughinn.com/,http://theinnkeeper.com/listing/royalsborough-inn-at-the-bagley-house/, Marianne and Jim,7,"1290 Royalsborough Rd, Durham, ME 04222",info@royalsboroughinn.com,Royalsborough Inn at the Bagley House
207-783-8171,http://www.warestreetinn.com,http://theinnkeeper.com/listing/ware-street-inn/, Jan,5,"52 Ware Street, Lewiston, ME 04240",info@warestreetinn.com,Ware Street Inn
405-321-2200,http://www.montfordinn.com,http://theinnkeeper.com/listing/montford-inn/, William Murray,10,"322 W Tonhawa, Norman, OK 73069",innkeeper@montfordinn.com,Montford Inn
(815) 963-8151,http://www.foxrunbedandbreakfast.com,http://theinnkeeper.com/listing/fox-run-bed-breakfast-inn/, Kurt and Karyn,5,"2815 N. Rockton Ave, Rockford, IL 61103",foxrun@xta.com,Fox Run Bed & Breakfast Inn
  (540) 387-0250,http://www.burwellplace.com,http://theinnkeeper.com/listing/the-inn-at-burwell-place/, Cindi Lou and Mark,4,"601 W Main Street, Salem, VA 24153",burwellplace@yahoo.com,The Inn at Burwell Place
 800-600-3737,http://www.sevenwivesinn.com/,http://theinnkeeper.com/listing/seven-wives-inn/, Innkeeper,13,"217 N 100 W, St. George, UT 84770",innkeeper@sevenwivesinn.com,Seven Wives Inn
505-247-4560,http://www.casasdesuenos.com,http://theinnkeeper.com/listing/casas-de-suenos/, Sandy,21,"310 Rio Grande, SW, Albuquerque, NM 87104",info@casasdesuenos.com,Casas de Suenos
540-464-4004,http://www.housemountaininn.com,http://theinnkeeper.com/listing/house-mountain-inn/, Jamie Grue,9,"455 Lonesome Dove Trail, Lexington, VA 24450",innkeeper@housemountaininn.com,House Mountain Inn
902-825-3399,http://www.falcourtinn.ns.ca/,http://theinnkeeper.com/listing/falcourt-inn/, The LeGard Family,7,"8979 Highway 201, Middleton, NS B0S 1P0",innkeepers@falcourtinn.ns.ca,Falcourt Inn
315-386-2126,http://www.ostranders.com,http://theinnkeeper.com/listing/ostranders-bed-breakfast/, Rita & Al Ostrander,4,"1675 Stale Hwy 68, , NY 13617",info@ostranders.com,Ostrander's Bed & Breakfast
(518) 734-4079,http://www.countrysuite.com/,http://theinnkeeper.com/listing/country-suite-bed-breakfast/, Sondra and Lorraine,5,"Rt. 23, Windham, NY 12496",ctrysuite@aol.com,Country Suite Bed & Breakfast
 (202) 745-3600,http://www.adamsinn.com/,http://theinnkeeper.com/listing/adams-inn/, Anne Owens,26,"1746 Lanier Place NW, Washington, DC 20009",adamsinn@adamsinn.com,Adam's Inn
202-543-1020,http://www.bbinternet.com/capitol,http://theinnkeeper.com/listing/a-capitol-place-bed-breakfast/, Mary and Jim Pellettieri,2,"134 12th Street SE, Washington, DC 20003",acapitolplace@hotmail.com,A Capitol Place Bed & Breakfast
(918) 782-9742,http://www.aftonmountain.com/,http://theinnkeeper.com/listing/simpler-times-inn/, Pat and Cindy Belford,5,"450920 East 317 Road, Afton, VA 74331",info@simplertimesinn.com,Afton Mountain Bed and Breakfast
207-695-2369,http://www.moosehead.net/sawyer,http://theinnkeeper.com/listing/the-captain-sawyer-house/, Innkeeper,4,"18 Lakeview Street, Greenville, ME 04441",info@captainsawyerhouse.com ,The Captain Sawyer House
(812) 422-9635,http://www.coolbreezebb.net,http://theinnkeeper.com/listing/cool-breeze-estate-bb-2/, Katelin and David Hills,3,"1240 S.E. Second Street, evansville, IN 47713",coolbreeze27@juno.com,Cool Breeze Estate B&B
(423)-265-5000,http://www.mayorsmansioninn.com,http://theinnkeeper.com/listing/the-mayors-mansion-inn/, Cindi & Mark Ladd,11,"801 Vine Street, Chattanooga, TN 37403",info@mayorsmansioninn.com,The Mayor's Mansion Inn
479-253-9582,http://www.theborderhouse.net,http://theinnkeeper.com/listing/the-border-house/, Rick & Dee Bright,3,"2 Armstrong, Eureka Springs, AR 72632",info@theborderhouse.net,The Border House
808.822.2328,http://www.kakalina.com,http://theinnkeeper.com/listing/kakalinas-bed-and-breakfast/, Kathy & Bob Offley,4,"6781 Kawaihau Road, Kapaa, HI 96746",info@kakalina.com,Kakalina's Bed and Breakfast
808-328-0406,http://www.konabayviewinn.com,http://theinnkeeper.com/listing/kona-bay-view-inn/, Pat Isham,4,"Box 1237, Captain Cook, HI 96704",konabayviewinn@gmail.com,Kona Bay View Inn
607-257-2821,http://www.houndandhare.com,http://theinnkeeper.com/listing/hound-and-hare-bed-and-breakfast/, Zetta R. Sprole,4,"1031 Hanshaw Road, Ithaca, NY 14850",info@houndandhare.com,Hound and Hare Bed and Breakfast
(808) 934-8002,http://www.hilo-hawaii.com,http://theinnkeeper.com/listing/shipman-house-bed-breakfast-inn/, Barbara and Gary Andersen,5,"131 Kaiulani Street, Hilo, HI 96720",innkeeper@hilo-hawaii.com,Shipman House Bed & Breakfast Inn
731 427 1472,http://www.highlandplace.com,http://theinnkeeper.com/listing/highland-place-bed-breakfast/, Janice- management,4,"519 North Highland Avenue, Jackson, TN 38301",relax@highlandplace.com,Highland Place Bed & Breakfast
603-869-3389,http://www.mulburninn.com,http://theinnkeeper.com/listing/the-mulburn-inn/, Mary Moritz,7,"2370 Main St., Bethlehem, NH 03574",info@mulburninn.com,The Mulburn Inn
(540) 967-0844,http://www.prospecthill.com,http://theinnkeeper.com/listing/prospect-hill-plantation-inn-restaurant/, Doc & Paula Findley,13,"Box 6909, Charlottesville, VA 22906",stay@prospecthill.com,Prospect Hill Plantation Inn & Restaurant
843-556-0500,http://www.theinnatmiddletonplace.com,http://theinnkeeper.com/listing/the-inn-at-middleton-place/, Abby Martin,53,"4290 Ashley River Rd, Charleston, SC 29414",abigail@theinnatmiddletonplace.com,The Inn at Middleton Place
1-877-443-3299,http://www.ahawaiibnb.com/,http://theinnkeeper.com/listing/hawaiis-hidden-hideaway/, Innkeeper,4,"1369 Mokolea Drive, Kailua, HI 96734",hhhideaway@yahoo.com,Hawaii's Hidden Hideaway
305.296.2211,http://chelseahousekw.com,http://theinnkeeper.com/listing/chelsea-house-pool-and-gardens/, Jim Durbin and Gary Williams,9,"707 Truman Avenue, Key West, FL 33040",chelsea@historickeywestinns.com,Chelsea House Pool and Gardens
(910) 458-6244,http://www.beaconhouseinnb-b.com,http://theinnkeeper.com/listing/beacon-house-inn-bed-breakfast/, Mike Truffa & Heather Hawkins,7,"715 Carolina Beach Ave N, Carolina Beach, NC 28428",innkeeper@beaconhouseinnb-b.com,Beacon House Inn Bed & Breakfast
902-252-5807,http://www.destination-ns.com/common/property.asp?DirectoryID=5175,http://theinnkeeper.com/listing/hedgehogs-nest-b-b/, Susan & Rudy,3,"953 Old Sackville Road, Sackville, NS B4E 1R4",hedgehogsnestbb@yahoo.ca,Hedgehogs Nest B & B
207.925.3008,http://www.pleasantpointinn.com/,http://theinnkeeper.com/listing/pleasant-point-inn/, Innkeepers,,"149 Pleasant Point Road, Center Lovell, ME 04016",info@pleasantpoint.com,Pleasant Point Inn
207.646.7024,http://www.ogunquitbeach.com/norseman/index.cfm,http://theinnkeeper.com/listing/norseman-resort/, Staff,,"135 Beach St, Ogunquit, ME 03907",info@ogunquitbeach.com,Norseman Resort
(415) 981-4220,http://www.wsisf.com,http://theinnkeeper.com/listing/washington-square-inn/, Maria and Daniel Levin,15,"1660 Stockton Street, San Francisco, CA 94133",danosx@netscape.com,Washington Square Inn
802.626.8310,http://www.wildflowerinn.com,http://theinnkeeper.com/listing/wildflower-inn/, Jim and Mary O,24,"2059 Darling Hill Road, Lyndonville, VT 05851",info@wildflowerinn.com,Wildflower Inn
(505) 653-4300,http://www.wortleyhotel.com,http://theinnkeeper.com/listing/wortley-hotel/, Cathy and Victor Garrison,7,"Highway 380, Lincoln, NM 88338",cathy@wortleyhotel.net,Wortley  Hotel
902.679.1188,http://www.the-wickwire.ca/,http://theinnkeeper.com/listing/wickwire-house-bed-breakfast/, Ghislaine Runeckles & Jeremy Wilks,3,"183 Main Street, Kentville, NS B4N 1J6",bookings@the-wickwire.ca,Wickwire House Bed & Breakfast
717-445-7794,http://www.churchtowninn.com/,http://theinnkeeper.com/listing/churchtown-inn-bed-breakfast/, Jim and Chris Farr,9,"2100 Main St, Narvon, PA 17555",innkeepers@churchtowninn.com,Churchtown Inn Bed & Breakfast
740-852-5993,http://www.alexandrasbb.com/,http://theinnkeeper.com/listing/alexandras-bed-and-breakfast/, Ron & Susan Brown,5,"117 North Main Street, London, OH 43140",info@alexandrasbb.com,Alexandra's Bed and Breakfast
207-824-2657,http://www.chapmaninn.com,http://theinnkeeper.com/listing/chapman-inn/, Fred Nolte & Sandra Frye,10,"2 Church Street, Bethel, ME 04217",info@chapmaninn.com,Chapman Inn
512-497-9502,http://9eranch.com,http://theinnkeeper.com/listing/9e-ranch-bed-and-breakfast/, Joan Bohls,4,"2158 Highway 304, Smithville, TX 78957",joan9e@gmail.com,9E Ranch Bed and Breakfast
401-847-0640,https://www.facebook.com/pages/Melville-House-Inn/117793304898511,http://theinnkeeper.com/listing/melville-house/, Priscilla,6,"39 Clarke Street, Newport, RI 02840",info@melvillehouse.com,Melville House
802 295 0606,http://www.innatclearwaterpond.com,http://theinnkeeper.com/listing/inn-at-clearwater-pond/, Christine DeLuca,5,"984 Quechee Hartland Road, Quechee, VT 05059",innatclearwaterpond@gmail.com,Inn at Clearwater Pond
906-847-4000,http://www.cottageinnofmackinac.com/,http://theinnkeeper.com/listing/cottage-inn-of-mackinac-island/, Don and Virginia Gmazel,,"P O Box 458, Mackinac Island, MI 49757",info@cottageinnofmackinac.com,Cottage Inn of Mackinac Island
(250)725-3726,http://www.chestermanbeach.net/index.html,http://theinnkeeper.com/listing/chesterman-beach-bed-breakfast/, Todd and Lynda,3,"1345 Chesterman Beach Road, Tofino, BC VOR 2ZO",info@chestermanbeach.net,Chesterman Beach Bed & Breakfast
830-990-8265,http://www.fredericksburgcornercottage.com,http://theinnkeeper.com/listing/corner-cottage-bed-and-breakfast/, Denis O'Leary,3,"305 South Orange St., Fredericksburg, TX 78624",denis@fredericksburgcornercottage.com,Corner Cottage Bed and Breakfast
206-370-2484,http://gardensretreat.com,http://theinnkeeper.com/listing/gardens-retreat/, Sarah Fenton,2,"3444 140th Ave NE, Bellevue, WA 98005",sarah@gardensretreat.com,Gardens Retreat
{706} 745-4786,https://www.facebook.com/Misty-Mountain-Inn-and-Cottages-938593376151660/timeline/,http://theinnkeeper.com/listing/misty-mountain-inn-and-cottages/, Peg Shaw,10,"55 Misty Mountain LN., Blairsville, GA 30512",mistyinn@alltel.net,Misty Mountain Inn and Cottages
1 416 929-3363,http://www.aseatondream.com,http://theinnkeeper.com/listing/a-seaton-dream-bb-downtown-private-bathrooms/, Jamie and Alan,3,"243 Seaton Street, Toronto, ON M5A 2T5",relax@aseatondream.com,A Seaton Dream B&B â€“ Downtown â€“ Private Bathrooms
312 640 1050,http://www.athomeinnchicago.com/Wrigleyville-BnB/nyberg.asp,http://theinnkeeper.com/listing/the-nyberg/, Nyberg,1,"P.O Box 14088, Chicago, IL 60640",stay@reservationchicago.com,The Nyberg
 877-204-3426,http://www.bennetthousebb.com/,http://theinnkeeper.com/listing/bennett-house-bed-breakfast/, Richard Smart,4,"419 West Main Street, Richmond, KY 40475",smart@bennetthousebb.com,Bennett House Bed & Breakfast
(231) 436-8882,http://www.mackinawbrigadoon.com,http://theinnkeeper.com/listing/brigadoon-bed-breakfast/, Doug and Lydia,8,"207 Langlade Street, Mackinaw City, MI 49701",sherree@mackinawbrigadoon.com,Brigadoon Bed & Breakfast
606-432-2545,http://www.landmarkpikeville.com/,http://theinnkeeper.com/listing/the-landmark-inn/, Tom and Debbie Huffman,,"190 South Mayo Trail, Pikeville, KY 41501",info@landmarkpikeville.com,The Landmark Inn
231-436-3337,http://www.deerhead.com,http://theinnkeeper.com/listing/deer-head-inn-bed-and-breakfast/, Barry and Nancy Dean,5,"109 Henry Street, Mackinaw City, MI 49701",info@deerhead.com,Deer Head Inn Bed and Breakfast
511-4564144,http://www.hostelsperu.com,http://theinnkeeper.com/listing/san-martin-hostel/, san martin hostel,20,"Nicolas de Pierola avenue # 882 Lima Center, Lima, VT Lima 1",info@hostelsperu.com,San Martin Hostel
606-256-8282,http://singinghillsinn.com/wp/,http://theinnkeeper.com/listing/singing-hills-inn-bed-and-breakfast/, Joe and Ruth Masten,4,"112 Red Foley Road, Mount Vernon, KY 40456",singinghillsinn@windstream.net,Singing Hills Inn Bed and Breakfast
802-387-5709,http://www.hickoryridgehouse.com,http://theinnkeeper.com/listing/hickory-ridge-house-bed-breakfast-inn/, Gillian & Dennis Pettit,8,"53 Hickory Ridge Road South, Putney, VT 05346",mail@HickoryRidgeHouse.com,Hickory Ridge House Bed & Breakfast Inn
802-447-3500,http://www.fourchimneys.com,http://theinnkeeper.com/listing/four-chimneys-inn/, Pete and Lynn Green,11,"21 West Road, Old Bennington, VT 05201",innkeeper@fourchimneys.com,Four Chimneys Inn
519-271-4576,http://www.stewarthouseinn.com,http://theinnkeeper.com/listing/stewart-house-inn/, Marc Armstrong and Lynn Logie,6,"62 John Street North, Stratford, ON N5A 6K7",armstrong2004@rogers.com,Stewart House Inn
905-321-8581,http://www.kilpatrickmanor.com,http://theinnkeeper.com/listing/kilpatrick-manor-bed-breakfast/, Kevin & Nance Kilpatrick,3,"4601 Second Avenue, , ON L2E 4H3",stay@kilpatrickmanor.com,Kilpatrick Manor Bed & Breakfast
802-775-2290,http://www.redcloverinn.com/,http://theinnkeeper.com/listing/red-clover-inn/, Tricia Treen Pedersen and Bill Pedersen,14,"7 Woodward Road, Mendon, VT 05701",innkeepers@redcloverinn.com,Red Clover Inn
404-634-7327,http://www.univinn.com,http://theinnkeeper.com/listing/university-inn-at-emory/, Tom Thibadeau,49,"1767 N Decatur Rd, Atlanta, GA 30307",Info@UnivInn.com,University Inn At Emory
(802)362-2500,http://www.wilburton.com,http://theinnkeeper.com/listing/wilburton-inn/, Albert & Georgette Levis,35,"River Road, Manchester Village, VT 05254",wilbuinn@sover.net,Wilburton Inn
(828) 369-8985,http://www.buttonwoodbb.com/rooms.htm,http://theinnkeeper.com/listing/buttonwood-inn/, Liz Oehser,3,"50 Admiral Drive, Franklin, NC 28734",info@buttonwoodbb.com,Buttonwood Inn
519-941-3392,http://www.streambb.com,http://theinnkeeper.com/listing/stream-bed-breakfast/, John A. Franklin,3,"307162 Hockley Road, Orangeville, ON L9W 2Y8",john@streambb.com,Stream Bed & Breakfast
(403) 678 0939,http://www.bythebrookbandb.com,http://theinnkeeper.com/listing/by-the-brook/, John and Joan Middleton,2,"4 Birchwood Place, Canmore, AB T1W 1P9",bythebrook@gmail.com,By the Brook
(828) 452-0991,http://www.theyellowhouse.com,http://theinnkeeper.com/listing/yellow-house-on-plott-creek-road/, Susan Cerise & Don Cerise,10,"89 Oakview Drive, Waynesville, NC 28786",info@theyellowhouse.com,Yellow House on Plott Creek Road
816.833.2233,http://www.woodstockinnmo.com/,http://theinnkeeper.com/listing/woodstock-inn-bed-and-breakfast/, Kim Morgan,10,"1212 W. Lexington, Independence, MO 64050",woodstock5656@comcast.net,Woodstock Inn Bed and Breakfast
937-544-2263,http://www.murphinridgeinn.com,http://theinnkeeper.com/listing/murphin-ridge-inn/, Sherry and Darryl,10,"750 Murphin Ridge, West Union, OH 45693",murphinn@bright.net,Murphin Ridge Inn
419-626-1726,http://www.lrbcg.com/wagnersinn/,http://theinnkeeper.com/listing/wagners-1844-inn/, Barb Wagner,3,"230 E Washington Street, Sandusky, OH 44870",wagnersinn@sanduskyohio.com,Wagners 1844 Inn
815-629-9999,http://copperstoneinn.com,http://theinnkeeper.com/listing/copperstone-inn/, Richard and Chrissie Spanton,7,"6702 Yale Bridge Rd, Rocktons, IL 61072",chrissieray@mac.com,Copperstone Inn
800 395 7837,http://www.thesudburyinn.com/,http://theinnkeeper.com/listing/sudbury-inn-2/, Bill and Nancy White,18,"151 Main Street, Bethel, ME 04217",info@thesudburyinn.com,Sudbury Inn
(845) 679-9380,http://www.woodstockcountryinn.com/,http://theinnkeeper.com/listing/woodstock-country-inn/, Carol Wandrey,4,"185 Cooper Lake Road, Woodstock, NY 12498",info@woodstockcountryinn.com,Woodstock Country Inn
(212) 645-8989,http://chelseainn.com/,http://theinnkeeper.com/listing/chelsea-inn/, Harry Chernoff,29,"46 W. 17th Street, New York, NY 10011",reservations@chelseainn.com,Chelsea Inn
518-589-9886,http://www.greenemountainviewinn.net,http://theinnkeeper.com/listing/greene-mountain-view-inn/, Glenn and Donna Weyant,15,"132 South Main Street, Tannersville, NY 12485",info@greenemountainviewinn.net,Greene Mountain View Inn
(585) 377-7913,http://www.ottercreeklodge.com,http://theinnkeeper.com/listing/otter-creek-lodge/, Jim  Somers,12,"Sand Pond Road, Lowville, NY 14564",vacations@ottercreeklodge.com,Otter Creek Lodge
(518) 576-9860,http://www.trailsendinn.com,http://theinnkeeper.com/listing/trails-end-inn/, Susan and Dave,12,"62 Trail's End Way, Keene Valley, NY 12943",innkeeper@trailsendinn.com,Trails End Inn
